retailer_code:0,pallet_number,load,category,jnumber,title,Qty,msrp,sku,manifested,upc,condition,condition_notes,date_listed
,MEE2,MEE000718,Home Furnishings,4QC8540000010,Whimsical Glass Ornament 12pc Set                  ,1,29.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000718,Home Furnishings,4QC8540000010,Whimsical Glass Ornament 12pc Set                  ,1,29.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000718,Home Improvement,4J77110000010,"14"" Oscillating Heater/Remote                      ",1,69.99,2489,X,,New,New in original packaging.,..
,MEE2,MEE000718,Home Improvement,4PG6550000010,MCTelescopingSnowShovelCompact                     ,1,14.99,0452,X,,New,New in original packaging.,..
,MEE2,MEE000718,Housewares,4NW4470000010,Chef's Mark 2-Slice Wide Slot Toaster              ,1,39.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000718,Housewares,4PD5340000010,Fireside Coffee Gourmet Coffee 3pk                 ,1,34.99,0417,X,,New,New in original packaging.,..
,MEE2,MEE000718,Housewares,4PD5340000010,Fireside Coffee Gourmet Coffee 3pk                 ,1,34.99,0425,X,,New,New in original packaging.,..
,MEE2,MEE000718,Housewares,4PS1320000010,Keurig K-Cup Medium Roast Variety Pack             ,1,42.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000718,Housewares,4PL3810000010,Keurig V700 Vue System 00649645270036-DNU          ,1,189.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000718,Housewares,4UC2310009,Monogram 66 pc Stainless Flatware Set-I-DNU        ,1,69.99,0463,X,,New,New in original packaging.,..
,MEE2,MEE000718,Housewares,4UC2310012,Monogram 66 pc Stainless Flatware Set-K-DNU        ,1,69.99,0483,X,,New,New in original packaging.,..
,MEE2,MEE000718,Housewares,4UC2310012,Monogram 66 pc Stainless Flatware Set-K-DNU        ,1,69.99,0484,X,,New,New in original packaging.,..
,MEE2,MEE000718,Housewares,4UC2310023,Monogram 66 pc Stainless Flatware Set-V-DNU        ,1,69.99,0479,X,,New,New in original packaging.,..
,MEE2,MEE000718,Infants,4H81590000010,Butterfly Play Gym                                 ,1,49.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000718,Infants,4P04950000010,Lion Play Gym                                      ,1,49.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000718,Premium / Incentive,20X4580000010,Cooler Bag Sky Blue                                ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000718,Premium / Incentive,20X4580000010,Cooler Bag Sky Blue                                ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000718,Premium / Incentive,20X4580000010,Cooler Bag Sky Blue                                ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000718,Premium / Incentive,20X4580000010,Cooler Bag Sky Blue                                ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000718,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000718,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000718,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000718,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000718,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000718,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000718,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000718,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000718,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000718,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000718,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000718,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000718,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000718,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000718,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000718,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000718,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000718,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000718,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000718,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000718,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000718,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000718,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000718,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000718,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000718,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000718,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000718,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000718,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000718,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000718,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000718,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000718,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000718,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000718,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000718,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000718,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000718,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000718,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000718,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000718,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000718,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000718,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000718,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000718,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000718,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000718,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000718,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000718,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000718,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000718,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000718,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000718,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000718,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000718,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000718,Premium / Incentive,20K9330010,Free Gift- Surprise Gift                           ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000718,Premium / Incentive,20X4930000010,Handbag w/Chain Handle                             ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000718,Premium / Incentive,20X4550000010,JewelrySet w/HeartShapePendant                     ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000718,Premium / Incentive,20X4460000010,Premium Slap Watch White with Silver Face          ,1,0,..,..,..,New,New in original packaging.,..
,MEE2,MEE000718,Sports and Recreation,4PV9900000010,EZ Vibro Belt                                      ,1,99.99,0436,X,,New,New in original packaging.,..
,MEE2,MEE000718,Sports and Recreation,4PK0670000010,Horton Crossbow Rail Lube/Wax                      ,1,24.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000718,Sports and Recreation,4QB2260000010,Meade 20-60x60 Spotting Scope                      ,1,129.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000718,Sports and Recreation,4PK553FCBPPTL,NFL Pet Jersey Cowboys Large                       ,1,39.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000718,Sports and Recreation,4QD2190000010,Viper Bristle Dart Board Set                       ,1,169.99,0426,X,,New,New in original packaging.,..
,MEE2,MEE000718,Toys,4QF6040000010,"13"" Cara's Talking Crayons                         ",1,9.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000718,Toys,4H85350000010,142 Pc Delux Wood Art Set                          ,1,39.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000718,Toys,4H85350000010,142 Pc Delux Wood Art Set                          ,1,39.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000718,Toys,4H85350000010,142 Pc Delux Wood Art Set                          ,1,39.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000718,Toys,4PQ7730000010,All Around Easel for Two                           ,1,49.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000718,Toys,4QA9840000010,Artsee Activity Center                             ,1,39.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000718,Toys,4QA9840000010,Artsee Activity Center                             ,1,39.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000718,Toys,4QA9840000010,Artsee Activity Center                             ,1,39.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000718,Toys,4PK1490000010,Barbie Electronic Shopping Crt                     ,1,39.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000718,Toys,4QC6910000010,Bratz My Passion Doll - Cloe                       ,1,19.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000718,Toys,4QC6910000010,Bratz My Passion Doll - Cloe                       ,1,19.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000718,Toys,4QC6850000010,Bratz My Passion Doll - Yasmin                     ,1,19.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000718,Toys,4QC6850000010,Bratz My Passion Doll - Yasmin                     ,1,19.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000718,Toys,4QC7090000010,Bratzillaz Back to Mgc-Meygana                     ,1,14.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000718,Toys,4QC7090000010,Bratzillaz Back to Mgc-Meygana                     ,1,14.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000718,Toys,4QC7090000010,Bratzillaz Back to Mgc-Meygana                     ,1,14.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000718,Toys,4QC7030000010,Bratzillaz BcktoMgc-Sashabella                     ,1,14.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000718,Toys,4QC7030000010,Bratzillaz BcktoMgc-Sashabella                     ,1,14.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000718,Toys,4QC6990000010,Bratzillaz BcktoMgc-Victoria                       ,1,14.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000718,Toys,4PH4650000010,Chatanooga Electric Train                          ,1,169.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000718,Toys,4NH0060000010,Cra-Z-Art Cookin Cotton Candy                      ,1,49.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000718,Toys,4NH0060000010,Cra-Z-Art Cookin Cotton Candy                      ,1,49.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000718,Toys,4NH0060000010,Cra-Z-Art Cookin Cotton Candy                      ,1,49.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000718,Toys,4NH0060000010,Cra-Z-Art Cookin Cotton Candy                      ,1,49.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000718,Toys,4QB8400000010,Fisher Price Monsters U Vhcle                      ,1,15.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000718,Toys,4QE2920000010,Grand Prix Truck 60025                             ,1,39.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000718,Toys,4PM7120000010,Huffy Disney Princess Jr Skates with Pads          ,1,39.99,..,..,..,New,New in original packaging.,..
,MEE2,MEE000718,Toys,4PM7120000010,Huffy Disney Princess Jr Skates with Pads          ,1,39.99,..,..,..,New,New in original packaging.,..
